246,1,3,1460,1.23572729826549e-09
247,1,86,1460,1.24267707235504e-09
248,43,41,1460,1.24279542212946e-09
249,63,19,1460,1.24927668210262e-09
250,140,90,1460,1.2576346630766e-09
251,143,35,1460,1.26691279689339e-09
252,104,88,1460,1.26700516744904e-09
253,19,14,1460,1.26934507349574e-09
254,91,22,1460,1.27037025343668e-09
255,118,40,1460,1.27820465323225e-09
256,20,7,1460,1.27925936510564e-09
257,74,8,1460,1.28251498310306e-09
258,73,74,1460,1.28255517317655e-09
259,77,93,1460,1.28292443335454e-09
260,5,110,1460,1.28406862920372e-09
261,43,87,1460,1.28630106566163e-09
262,84,77,1460,1.28922361675166e-09
263,78,16,1460,1.28962285295131e-09
264,98,61,1460,1.29272126336843e-09
265,6,65,1460,1.29304145168874e-09
266,37,83,1460,1.2941894222962e-09
267,102,143,1460,1.29649535551835e-09
268,94,141,1460,1.30197053138659e-09
269,60,114,1460,1.30306920809176e-09
270,16,87,1460,1.30334232295581e-09
271,56,53,1460,1.3039727075892e-09
272,101,96,1460,1.30706534484659e-09
273,45,82,1460,1.30907773510103e-09
274,106,93,1460,1.321537990151e-09
275,36,60,1460,1.32196031898957e-09
276,80,8,1460,1.33058297713262e-09
277,140,89,1460,1.33143651659395e-09
278,32,39,1460,1.34213884450674e-09
279,25,56,1460,1.34523836514688e-09
280,10,13,1460,1.3468171022879e-09
281,128,2,1460,1.34912658822373e-09
282,16,69,1460,1.35870803497085e-09
283,130,57,1460,1.36290201346867e-09
284,50,90,1460,1.36699496167125e-09
285,13,48,1460,1.37355593565758e-09
286,114,58,1460,1.37660882693069e-09
287,5,18,1460,1.37723898951947e-09
288,107,109,1460,1.38052214104789e-09
289,142,87,1460,1.38880329458857e-09
290,69,26,1460,1.39299549672955e-09
291,37,106,1460,1.39582834179919e-09
292,129,86,1460,1.39890454775582e-09
293,95,70,1460,1.40012468285988e-09
294,63,8,1460,1.40682376859047e-09
295,124,13,1460,1.40709754958834e-09
296,104,61,1460,1.41140654719152e-09
297,38,92,1460,1.4238761281149e-09
298,130,105,1460,1.43643408279104e-09
299,63,54,1460,1.43779788075449e-09
300,52,61,1460,1.44182976669072e-09
301,129,47,1460,1.44548351066476e-09
302,106,100,1460,1.44617939845659e-09
303,125,44,1460,1.44775391675012e-09
304,12,115,1460,1.46746126361563e-09
305,120,143,1460,1.46856504734671e-09
306,68,52,1460,1.47190681865084e-09
307,7,39,1460,1.47283518714403e-09
308,20,7,1460,1.48231160679302e-09
309,19,29,1460,1.49843248919979e-09
310,14,104,1460,1.50662482489849e-09
311,65,43,1460,1.50671364274046e-09
312,89,116,1460,1.51122003799742e-09
313,44,127,1460,1.51511114765412e-09
314,63,128,1460,1.51664525382955e-09
315,35,80,1460,1.51748680288222e-09
316,115,48,1460,1.53144164016794e-09
317,53,142,1460,1.53806789526811e-09
318,116,17,1460,1.53831680727023e-09
319,106,139,1460,1.53898538357566e-09
320,79,47,1460,1.53927492974049e-09
321,45,112,1460,1.54019907938618e-09
322,91,143,1460,1.54141521768736e-09
323,106,96,1460,1.542706407065e-09
324,22,54,1460,1.54527834972384e-09
325,51,10,1460,1.54673807095662e-09
326,12,41,1460,1.54778234673358e-09
327,75,52,1460,1.5613128567793e-09
328,119,115,1460,1.56267110362762e-09
329,128,78,1460,1.56358659353373e-09
330,57,19,1460,1.58507429404153e-09
331,123,124,1460,1.59710022984427e-09
332,35,13,1460,1.60214730371422e-09
333,140,82,1460,1.61391788822129e-09
334,14,128,1460,1.62907287659664e-09
335,68,93,1460,1.63058899715907e-09
336,89,63,1460,1.63499769278985e-09
337,116,36,1460,1.64097135879615e-09
338,139,93,1460,1.64205071762069e-09
339,86,106,1460,1.64357127907522e-09
340,96,12,1460,1.65105062954751e-09
341,140,55,1460,1.65281588415667e-09
342,65,85,1460,1.65332614265878e-09
343,92,12,1460,1.65903157878233e-09
344,0,136,1460,1.66350511143776e-09
345,83,104,1460,1.68138392098172e-09
346,40,128,1460,1.69532676785877e-09
347,15,116,1460,1.70558100975882e-09
348,78,16,1460,1.71271441473664e-09
349,49,123,1460,1.71305036822389e-09
350,82,10,1460,1.71772196466691e-09
351,66,8,1460,1.71941816340393e-09
352,127,84,1460,1.72767267159202e-09
353,140,5,1460,1.73126935010259e-09
354,81,40,1460,1.7348131819972e-09
355,111,63,1460,1.73934244784846e-09
356,120,31,1460,1.74561809451745e-09
357,29,143,1460,1.75256098522425e-09
358,14,70,1460,1.75312320216392e-09
359,29,49,1460,1.76059966605635e-09
360,59,98,1460,1.76780101668328e-09
361,119,37,1460,1.76789960448787e-09
362,29,118,1460,1.76956205244494e-09
363,44,114,1460,1.77496928266407e-09
364,80,39,1460,1.77850156823922e-09
365,0,52,1460,1.77879955209903e-09
366,23,53,1460,1.77919723398645e-09
367,134,28,1460,1.78136394524131e-09
368,30,51,1460,1.78186687627147e-09
369,3,86,1460,1.78503434256072e-09
370,130,143,1460,1.79769399366592e-09
371,96,18,1460,1.81376846875025e-09
372,32,52,1460,1.83768023021003e-09
373,56,83,1460,1.83981074819428e-09
374,67,49,1460,1.8436752124984e-09
375,132,134,1460,1.84893589327828e-09
376,18,131,1460,1.84964621396944e-09
377,116,59,1460,1.85057480450723e-09
378,12,111,1460,1.86422410841658e-09
379,62,128,1460,1.86683180025682e-09
380,3,47,1460,1.87167148446576e-09
381,63,19,1460,1.87244109106643e-09
382,99,6,1460,1.88666038347662e-09
383,88,135,1460,1.88932158806665e-09
384,32,128,1460,1.91497395718443e-09
385,46,15,1460,1.92380800179137e-09
386,30,50,1460,1.9288901587089e-09
387,6,54,1460,1.95585347917415e-09
388,33,34,1460,1.9657293570674e-09
389,24,8,1460,1.96644900363196e-09
390,81,40,1460,1.97483918107366e-09
391,37,59,1460,1.97506033750017e-09
392,31,120,1460,1.97578930993814e-09
393,62,142,1460,1.97725147366157e-09
394,137,22,1460,1.99360461472509e-09
395,62,109,1460,2.00164707031547e-09
396,121,42,1460,2.00372873848664e-09
397,31,35,1460,2.0094796937542e-09
398,10,114,1460,2.01060701421341e-09
399,24,132,1460,2.02786432090818e-09
400,67,86,1460,2.04074446230607e-09
401,141,78,1460,2.04211758614292e-09
402,121,92,1460,2.05014516474478e-09
403,31,136,1460,2.06281836057087e-09
404,41,11,1460,2.06593742113625e-09
405,141,47,1460,2.06779016131975e-09
406,99,125,1460,2.0809165501845e-09
407,80,47,1460,2.08610062557568e-09
408,106,39,1460,2.08757056086029e-09
409,55,93,1460,2.09126338468479e-09
410,97,86,1460,2.10099604380787e-09
411,75,4,1460,2.12232320606631e-09
412,30,57,1460,2.13028372719748e-09
413,54,99,1460,2.13564432804958e-09
414,3,117,1460,2.13731032872033e-09
415,117,135,1460,2.14689599431495e-09
416,112,43,1460,2.16685402953942e-09
417,62,60,1460,2.17533080437704e-09
418,72,35,1460,2.17651430212129e-09
419,131,84,1460,2.17757212261915e-09
420,16,59,1460,2.17828599602399e-09
421,22,117,1460,2.18356421832766e-09
422,76,140,1460,2.18727014278386e-09
423,107,60,1460,2.19053908345757e-09
424,0,112,1460,2.20034568343408e-09
425,89,109,1460,2.22729323873239e-09
426,56,92,1460,2.23566898327476e-09
427,98,11,1460,2.24229035339363e-09
428,57,137,1460,2.24784590940885e-09
429,132,39,1460,2.25003216058894e-09
430,64,74,1460,2.25934848607778e-09
431,62,133,1460,2.25990759439298e-09
432,126,49,1460,2.26971463845871e-09
433,31,82,1460,2.27278262876496e-09
434,129,69,1460,2.28264340762507e-09
435,29,14,1460,2.28566898741178e-09
436,114,105,1460,2.28926944068064e-09
437,99,139,1460,2.30280283730622e-09
438,121,42,1460,2.30337771078837e-09
439,12,103,1460,2.32938068833732e-09
440,55,79,1460,2.33034613827954e-09
441,141,92,1460,2.33348118605647e-09
442,6,25,1460,2.33673191907258e-09
443,42,124,1460,2.33858377107765e-09
444,72,20,1460,2.33908470370636e-09
445,112,14,1460,2.34397412590681e-09
446,60,0,1460,2.34962693745899e-09
447,92,105,1460,2.35687536154217e-09
448,90,3,1460,2.37931807589575e-09
449,43,123,1460,2.38086594883669e-09
450,123,92,1460,2.38543074182473e-09
451,95,97,1460,2.39324760009652e-09
452,9,84,1460,2.40425812592093e-09
453,71,84,1460,2.40460584777225e-09
454,140,111,1460,2.40536901507937e-09
455,116,117,1460,2.41119613164642e-09
456,14,6,1460,2.41460229588597e-09
457,62,9,1460,2.41492115193864e-09
458,88,65,1460,2.41604736217482e-09
459,26,100,1460,2.42176279030559e-09
460,19,138,1460,2.43000153332673e-09
461,27,127,1460,2.44012343664224e-09
462,140,45,1460,2.44674347449347e-09
463,25,115,1460,2.45642350904518e-09
464,49,23,1460,2.47885112436563e-09
465,24,109,1460,2.48321274654018e-09
466,94,98,1460,2.48486697884687e-09
467,15,137,1460,2.4882904625656e-09
468,59,16,1460,2.49485054837351e-09
469,39,112,1460,2.49790943485095e-09
470,82,85,1460,2.50073606267165e-09
471,106,13,1460,2.50943421598038e-09
472,139,112,1460,2.52019205504439e-09
473,21,24,1460,2.52096121755585e-09
474,104,36,1460,2.53889531620644e-09
475,41,6,1460,2.55327958775808e-09
476,107,31,1460,2.56456811342787e-09
477,111,87,1460,2.56948706756077e-09
478,39,136,1460,2.57289722860321e-09
479,47,115,1460,2.57501819866945e-09
480,110,83,1460,2.58062016200711e-09
481,17,37,1460,2.58705412647942e-09
482,9,78,1460,2.59451082840201e-09
483,25,42,1460,2.60127031026514e-09
484,21,121,1460,2.61390398215156e-09
485,34,88,1460,2.63368371555828e-09
486,27,22,1460,2.63462784921842e-09
487,88,8,1460,2.63933697119967e-09
488,132,25,1460,2.64279509387677e-09
489,108,59,1460,2.64319988119155e-09
490,123,56,1460,2.65880029104437e-09
491,93,64,1460,2.66335220544534e-09
492,105,92,1460,2.67782329643751e-09
493,77,98,1460,2.67844102452841e-09
494,104,138,1460,2.69109023953717e-09
495,90,79,1460,2.70259925549965e-09
496,55,104,1460,2.70277911162964e-09
497,50,113,1460,2.70641287158924e-09
498,17,128,1460,2.70750177833179e-09
499,109,11,1460,2.71193534295833e-09
500,119,95,1460,2.71351296987632e-09
501,82,33,1460,2.71739586388264e-09
502,124,96,1460,2.72838396320196e-09
503,142,52,1460,2.73569900066661e-09
504,111,86,1460,2.73630096359057e-09
505,127,24,1460,2.73640865522395e-09
506,56,131,1460,2.74067257777233e-09
507,68,140,1460,2.74209388528845e-09
508,8,136,1460,2.74271494404843e-09
509,81,135,1460,2.74675082678755e-09
510,3,104,1460,2.75918399239572e-09
511,27,102,1460,2.7624200704679e-09
512,140,61,1460,2.76253708797469e-09
513,26,136,1460,2.77206968490873e-09
514,39,127,1460,2.79319456453209e-09
515,94,91,1460,2.79486545018415e-09
516,28,138,1460,2.79749712284172e-09
517,16,57,1460,2.8061437618021e-09
518,45,142,1460,2.81575984750759e-09
519,40,143,1460,2.82286172215152e-09
520,120,53,1460,2.85035595126715e-09
521,139,43,1460,2.85802781441191e-09
522,8,66,1460,2.86316947928356e-09
523,48,28,1460,2.87116286301625e-09
524,65,48,1460,2.87369283924477e-09
525,14,3,1460,2.87840973278719e-09
526,61,63,1460,2.88474866216859e-09
527,47,41,1460,2.88516943669492e-09
528,90,52,1460,2.88704993245403e-09
529,125,31,1460,2.89367241279592e-09
530,34,12,1460,2.89384249896329e-09
531,79,127,1460,2.89469137548792e-09
532,115,92,1460,2.89580914802912e-09
533,113,7,1460,2.9030038373179e-09
534,9,116,1460,2.91735857693709e-09
535,34,117,1460,2.92933055590083e-09
536,3,100,1460,2.92987190064764e-09
537,108,93,1460,2.9350908370418e-09
538,134,40,1460,2.93881075030811e-09
539,29,32,1460,2.94480195783819e-09
540,131,141,1460,2.94712521053953e-09
541,69,18,1460,2.94739987971582e-09
542,7,35,1460,2.94976865156116e-09
543,27,4,1460,2.95321744836485e-09
544,62,57,1460,2.95921642745611e-09
545,74,73,1460,2.96241053909796e-09
546,39,89,1460,2.97067348498103e-09
547,18,36,1460,2.97089020051544e-09
548,15,46,1460,2.97652280600857e-09
549,32,31,1460,2.98363600492735e-09
550,107,91,1460,2.98711122503903e-09
551,11,69,1460,2.9919788868682e-09
552,29,116,1460,2.99634828060391e-09
553,140,116,1460,3.00118130347471e-09
554,89,118,1460,3.00753577597845e-09
555,41,88,1460,3.00845415246442e-09
556,142,129,1460,3.00983504786245e-09
557,87,41,1460,3.0118028071513e-09
558,130,58,1460,3.01220492993082e-09
559,1,138,1460,3.03615221852738e-09
560,85,126,1460,3.04116842819724e-09
561,131,106,1460,3.04264902162288e-09
562,48,18,1460,3.04705527476301e-09
563,12,21,1460,3.04833625008882e-09
564,15,115,1460,3.07193359638802e-09
565,104,59,1460,3.08210501565043e-09
566,15,17,1460,3.09180525626118e-09
567,40,83,1460,3.10956371762927e-09
568,48,114,1460,3.11066994385101e-09
569,30,98,1460,3.12631232013416e-09
570,67,114,1460,3.13070191992892e-09
571,141,96,1460,3.13554116004866e-09
572,128,121,1460,3.13712633648322e-09
573,43,106,1460,3.15164183639638e-09
574,138,67,1460,3.16147441559167e-09
575,67,65,1460,3.17279158501549e-09
576,64,51,1460,3.18722204184496e-09
577,73,48,1460,3.19287973837845e-09
578,127,139,1460,3.19659987368937e-09
579,131,26,1460,3.19681436877772e-09
580,2,13,1460,3.19934967407676e-09
581,84,56,1460,3.2140177186335e-09
582,61,81,1460,3.21497251043468e-09
583,89,69,1460,3.21659943125496e-09
584,115,71,1460,3.22318549628164e-09
585,143,68,1460,3.22798099361421e-09
586,113,23,1460,3.22841398059381e-09
587,130,32,1460,3.2290492502085e-09
588,55,48,1460,3.23734750118376e-09
589,48,123,1460,3.2406268779539e-09
590,22,48,1460,3.24674087615051e-09
591,109,3,1460,3.2646749748011e-09
592,69,94,1460,3.26742433109928e-09
593,136,21,1460,3.27506333164251e-09
594,110,116,1460,3.27655835796747e-09
595,52,118,1460,3.28299987195635e-09
596,34,87,1460,3.28988880582415e-09
597,45,104,1460,3.29627658501863e-09
598,25,2,1460,3.2982681030802e-09
599,76,123,1460,3.29837690493662e-09
600,53,102,1460,3.30065930143064e-09
601,120,60,1460,3.30494076550281e-09
602,42,69,1460,3.30786420477125e-09
603,40,19,1460,3.31194605074359e-09
604,22,39,1460,3.31300298306303e-09
605,9,20,1460,3.31445493273463e-09
606,50,44,1460,3.31605076731023e-09
607,96,105,1460,3.31904170813857e-09
608,7,131,1460,3.33082872394641e-09
609,57,6,1460,3.33172334165965e-09
610,83,86,1460,3.33939231822455e-09
611,143,77,1460,3.34690719583364e-09
612,82,74,1460,3.34747318753159e-09
613,117,70,1460,3.34773231358554e-09
614,56,116,1460,3.34965899462247e-09
615,124,110,1460,3.35491501246565e-09
616,105,107,1460,3.35876326751361e-09
617,0,49,1460,3.35989924771241e-09
618,42,45,1460,3.36217209628842e-09
619,141,83,1460,3.3633253959664e-09
620,20,108,1460,3.36411187795704e-09
621,86,132,1460,3.36606342798973e-09
622,56,89,1460,3.36741323714307e-09
623,75,1,1460,3.37937255956433e-09
624,86,113,1460,3.39128591875237e-09
625,137,120,1460,3.39341421629058e-09
626,104,16,1460,3.40463413017744e-09
627,22,68,1460,3.43141226544219e-09
628,120,29,1460,3.43357098309127e-09
629,25,42,1460,3.43459061191709e-09
630,130,91,1460,3.44121531270503e-09
631,82,23,1460,3.44209394320671e-09
632,67,10,1460,3.4467595444454e-09
633,118,92,1460,3.45144735014458e-09
634,13,32,1460,3.45187944894576e-09
635,5,39,1460,3.45315509520105e-09
636,47,27,1460,3.47639428355251e-09
637,135,143,1460,3.47695139346627e-09
638,52,32,1460,3.48404216587994e-09
639,84,128,1460,3.48955753182167e-09
640,74,42,1460,3.49099993357527e-09
641,21,37,1460,3.49403816990446e-09
642,2,94,1460,3.49610385086407e-09
643,114,71,1460,3.50200246579391e-09
644,16,90,1460,3.50614692834483e-09
645,69,99,1460,3.51158679912089e-09
646,58,64,1460,3.51216833394119e-09
647,112,3,1460,3.51703932643943e-09
648,12,35,1460,3.52943851922305e-09
649,101,17,1460,3.52947093773537e-09
650,23,97,1460,3.53917228856915e-09
651,88,18,1460,3.53917295470296e-09
652,66,62,1460,3.55056606338167e-09
653,142,55,1460,3.55296636556091e-09
654,143,133,1460,3.55419293995851e-09
655,118,57,1460,3.5658831443186e-09
656,136,97,1460,3.57051432864353e-09
657,42,76,1460,3.58121843291315e-09
658,27,85,1460,3.58668295064035e-09
659,23,66,1460,3.58891782958892e-09
660,143,130,1460,3.59360896595717e-09
661,9,0,1460,3.5982719026606e-09
662,97,107,1460,3.61299345996713e-09
663,57,69,1460,3.61451912844757e-09
664,104,42,1460,3.61814644911362e-09
665,33,51,1460,3.61943208737614e-09
666,109,87,1460,3.6282261639542e-09
667,23,60,1460,3.62975582923752e-09
668,71,55,1460,3.63130259195543e-09
669,117,30,1460,3.63244057055567e-09
670,109,43,1460,3.65031871396582e-09
671,124,108,1460,3.65398689083918e-09
672,104,38,1460,3.65434171811785e-09
673,27,121,1460,3.66135166629533e-09
674,7,86,1460,3.66390606743039e-09
675,1,60,1460,3.675791004909e-09
676,11,30,1460,3.69268127187183e-09
677,122,19,1460,3.69359010043979e-09
678,79,77,1460,3.69381480957998e-09
679,36,46,1460,3.69852504178425e-09
680,36,76,1460,3.69915631459605e-09
681,142,82,1460,3.70423980378121e-09
682,99,39,1460,3.70516106684704e-09
683,13,121,1460,3.70869068788693e-09
684,74,0,1460,3.71220254535842e-09
685,7,86,1460,3.72651753899333e-09
686,126,105,1460,3.73067798875582e-09
687,102,134,1460,3.73964681443795e-09
688,90,12,1460,3.74228714683511e-09
689,56,59,1460,3.75260178486769e-09
690,19,23,1460,3.75590025747385e-09
691,47,90,1460,3.75809960928564e-09
692,123,131,1460,3.76831321702298e-09
693,90,25,1460,3.77332498580074e-09
694,101,118,1460,3.77923559113924e-09
695,102,0,1460,3.78101749909376e-09
696,48,25,1460,3.79495856961398e-09
697,126,13,1460,3.7974752231662e-09
698,73,5,1460,3.79804698802388e-09
699,19,103,1460,3.8001395363807e-09
